city,date,price
San Marcos,2019-11,585500
San Marcos,2019-12,585900
Chino,2014-01,341600
Chino,2014-02,352800
Chino,2014-03,356200
Chino,2014-04,374000
Chino,2014-05,378000
Chino,2014-06,379900
Chino,2014-07,382700
Chino,2014-08,383200
Chino,2014-09,385200
Chino,2014-10,380300
Chino,2014-11,388600
Chino,2014-12,391800
Chino,2015-01,397800
Chino,2015-02,397300
Chino,2015-03,389900
Chino,2015-04,389300
Chino,2015-05,383400
Chino,2015-06,391000
Chino,2015-07,387800
Chino,2015-08,394300
Chino,2015-09,394300
Chino,2015-10,397400
Chino,2015-11,402300
Chino,2015-12,403100
Chino,2016-01,399700
Chino,2016-02,405800
Chino,2016-03,409200
Chino,2016-04,423900
Chino,2016-05,414200
Chino,2016-06,413200
Chino,2016-07,404300
Chino,2016-08,408000
Chino,2016-09,409700
Chino,2016-10,407400
Chino,2016-11,400600
Chino,2016-12,399800
Chino,2017-01,404800
Chino,2017-02,409700
Chino,2017-03,413700
Chino,2017-04,413600
Chino,2017-05,411400
Chino,2017-06,420300
Chino,2017-07,427700
Chino,2017-08,434200
Chino,2017-09,418800
Chino,2017-10,435600
Chino,2017-11,445700
Chino,2017-12,470300
Chino,2018-01,470600
Chino,2018-02,479700
Chino,2018-03,490500
Chino,2018-04,492000
Chino,2018-05,497400
Chino,2018-06,482800
Chino,2018-07,488200
Chino,2018-08,485200
Chino,2018-09,500300
Chino,2018-10,504800
Chino,2018-11,509000
Chino,2018-12,503300
Chino,2019-01,498100
Chino,2019-02,496500
Chino,2019-03,500100
Chino,2019-04,497900
Chino,2019-05,489200
Chino,2019-06,481100
Chino,2019-07,486600
Chino,2019-08,493500
Chino,2019-09,500900
Chino,2019-10,502500
Chino,2019-11,504300
Chino,2019-12,491600
Redwood City,2014-01,923300
Redwood City,2014-02,953100
Redwood City,2014-03,909900
Redwood City,2014-04,875100
Redwood City,2014-05,858600
Redwood City,2014-06,884800
Redwood City,2014-07,920200
Redwood City,2014-08,921100
Redwood City,2014-09,934200
Redwood City,2014-10,932100
Redwood City,2014-11,981900
Redwood City,2014-12,1001800
Redwood City,2015-01,1008500
Redwood City,2015-02,987700
Redwood City,2015-03,1024200
Redwood City,2015-04,1064300
Redwood City,2015-05,1126100
Redwood City,2015-06,1155300
Redwood City,2015-07,1177900
Redwood City,2015-08,1161100
Redwood City,2015-09,1198900
Redwood City,2015-10,1116100
Redwood City,2015-11,1127600
Redwood City,2015-12,1078500
Redwood City,2016-01,1163600
Redwood City,2016-02,1202800
Redwood City,2016-03,1263100
Redwood City,2016-04,1256700
Redwood City,2016-05,1228600
Redwood City,2016-06,1183700
Redwood City,2016-07,1178500
Redwood City,2016-08,1221400
Redwood City,2016-09,1260200
Redwood City,2016-10,1328500
Redwood City,2016-11,1324700
Redwood City,2016-12,1336500
Redwood City,2017-01,1343000
Redwood City,2017-02,1309600
Redwood City,2017-03,1279300
Redwood City,2017-04,1289200
Redwood City,2017-05,1339500
Redwood City,2017-06,1388800
Redwood City,2017-07,1349400
Redwood City,2017-08,1363800
Redwood City,2017-09,1315700
Redwood City,2017-10,1330400
Redwood City,2017-11,1330400
Redwood City,2017-12,1384500
Redwood City,2018-01,1393900
Redwood City,2018-02,1385900
Redwood City,2018-03,1428500
Redwood City,2018-04,1469000
Redwood City,2018-05,1459500
Redwood City,2018-06,1445300
Redwood City,2018-07,1471800
Redwood City,2018-08,1495100
Redwood City,2018-09,1529900
Redwood City,2018-10,1522600
Redwood City,2018-11,1503800
Redwood City,2018-12,1469200
Redwood City,2019-01,1439400
Redwood City,2019-02,1405400
Redwood City,2019-03,1332300
Redwood City,2019-04,1320500
Redwood City,2019-05,1417800
Redwood City,2019-06,1445200
Redwood City,2019-07,1497200
Redwood City,2019-08,1469000
Redwood City,2019-09,1531100
Redwood City,2019-10,1451700
Redwood City,2019-11,1476200
Redwood City,2019-12,1451100
Pittsburg,2014-01,268900
Pittsburg,2014-02,275500
Pittsburg,2014-03,281100
Pittsburg,2014-04,279300
Pittsburg,2014-05,276900
Pittsburg,2014-06,275100
Pittsburg,2014-07,275700
Pittsburg,2014-08,269100
Pittsburg,2014-09,277400
Pittsburg,2014-10,275200
Pittsburg,2014-11,282900
Pittsburg,2014-12,275500
Pittsburg,2015-01,291000
Pittsburg,2015-02,291900
Pittsburg,2015-03,304900
Pittsburg,2015-04,299400
Pittsburg,2015-05,303200
Pittsburg,2015-06,300600
Pittsburg,2015-07,306700
Pittsburg,2015-08,313800
Pittsburg,2015-09,317100
Pittsburg,2015-10,315900
Pittsburg,2015-11,317200
Pittsburg,2015-12,320900
Pittsburg,2016-01,325800
Pittsburg,2016-02,329300
Pittsburg,2016-03,335400
Pittsburg,2016-04,349500
Pittsburg,2016-05,357200
Pittsburg,2016-06,360300
Pittsburg,2016-07,349000
Pittsburg,2016-08,347900
Pittsburg,2016-09,342300
Pittsburg,2016-10,351400
Pittsburg,2016-11,358000
Pittsburg,2016-12,373000
Pittsburg,2017-01,370800
Pittsburg,2017-02,364400
Pittsburg,2017-03,357500
Pittsburg,2017-04,378000
Pittsburg,2017-05,381500
Pittsburg,2017-06,382200
Pittsburg,2017-07,376900
Pittsburg,2017-08,388600
Pittsburg,2017-09,400400
Pittsburg,2017-10,409700
Pittsburg,2017-11,407200
Pittsburg,2017-12,414600
Pittsburg,2018-01,414400
Pittsburg,2018-02,421000
Pittsburg,2018-03,417000
Pittsburg,2018-04,414800
Pittsburg,2018-05,415500
Pittsburg,2018-06,421400
Pittsburg,2018-07,424100
Pittsburg,2018-08,421800
Pittsburg,2018-09,421300
Pittsburg,2018-10,423700
Pittsburg,2018-11,424100
Pittsburg,2018-12,430100
Pittsburg,2019-01,436200
Pittsburg,2019-02,441900
Pittsburg,2019-03,432100
Pittsburg,2019-04,424300
Pittsburg,2019-05,431400
Pittsburg,2019-06,437300
Pittsburg,2019-07,438400
Pittsburg,2019-08,425200
Pittsburg,2019-09,426500
Pittsburg,2019-10,423700
Pittsburg,2019-11,437200
Pittsburg,2019-12,436900
Newport Beach,2014-01,1535200
Newport Beach,2014-02,1549200
Newport Beach,2014-03,1558900
Newport Beach,2014-04,1522600
Newport Beach,2014-05,1550900
Newport Beach,2014-06,1534700
Newport Beach,2014-07,1548000
Newport Beach,2014-08,1544400
Newport Beach,2014-09,1596600
Newport Beach,2014-10,1573600
Newport Beach,2014-11,1534700
Newport Beach,2014-12,1548400
Newport Beach,2015-01,1570000
Newport Beach,2015-02,1617300
Newport Beach,2015-03,1589000
Newport Beach,2015-04,1558800
Newport Beach,2015-05,1544900
Newport Beach,2015-06,1520600
Newport Beach,2015-07,1554700
Newport Beach,2015-08,1556400
Newport Beach,2015-09,1579400
Newport Beach,2015-10,1660700
Newport Beach,2015-11,1745400
Newport Beach,2015-12,1750100
Newport Beach,2016-01,1680400
Newport Beach,2016-02,1608000
Newport Beach,2016-03,1653600
Newport Beach,2016-04,1704700
Newport Beach,2016-05,1690800
Newport Beach,2016-06,1724300
Newport Beach,2016-07,1730700
Newport Beach,2016-08,1709800
Newport Beach,2016-09,1632900
Newport Beach,2016-10,1538800
Newport Beach,2016-11,1507900
Newport Beach,2016-12,1477700
Newport Beach,2017-01,1438600
Newport Beach,2017-02,1517600
Newport Beach,2017-03,1465100
Newport Beach,2017-04,1462200
Newport Beach,2017-05,1481500
Newport Beach,2017-06,1576300
Newport Beach,2017-07,1620800
Newport Beach,2017-08,1628400
Newport Beach,2017-09,1695000
Newport Beach,2017-10,1824600
Newport Beach,2017-11,1836900
Newport Beach,2017-12,1837900
Newport Beach,2018-01,1984100
Newport Beach,2018-02,1981000
Newport Beach,2018-03,1994200
Newport Beach,2018-04,1909600
Newport Beach,2018-05,1922000
Newport Beach,2018-06,2056800
Newport Beach,2018-07,1982100
Newport Beach,2018-08,2062600
Newport Beach,2018-09,1869800
Newport Beach,2018-10,1908800
Newport Beach,2018-11,1903400
Newport Beach,2018-12,1942200
Newport Beach,2019-01,1953500
Newport Beach,2019-02,1909600
Newport Beach,2019-03,1879700
Newport Beach,2019-04,1824300
Newport Beach,2019-05,1891200
Newport Beach,2019-06,1960400
Newport Beach,2019-07,2048700
Newport Beach,2019-08,2053700
Newport Beach,2019-09,2093100
Newport Beach,2019-10,2135000
Newport Beach,2019-11,2028900
Newport Beach,2019-12,1905200
Arden-Arcade,2014-01,250000
Arden-Arcade,2014-02,237700
Arden-Arcade,2014-03,241200
Arden-Arcade,2014-04,253300
Arden-Arcade,2014-05,250500
Arden-Arcade,2014-06,258500
Arden-Arcade,2014-07,253500
Arden-Arcade,2014-08,254700
Arden-Arcade,2014-09,245400
Arden-Arcade,2014-10,246100
Arden-Arcade,2014-11,246000
Arden-Arcade,2014-12,240700
Arden-Arcade,2015-01,236000
Arden-Arcade,2015-02,231900
Arden-Arcade,2015-03,238900
Arden-Arcade,2015-04,245500
Arden-Arcade,2015-05,252200
Arden-Arcade,2015-06,255800
Arden-Arcade,2015-07,256700
Arden-Arcade,2015-08,265500
Arden-Arcade,2015-09,271400
Arden-Arcade,2015-10,267400
Arden-Arcade,2015-11,264800
Arden-Arcade,2015-12,265400
Arden-Arcade,2016-01,280000
Arden-Arcade,2016-02,278700
Arden-Arcade,2016-03,277100
Arden-Arcade,2016-04,269700
Arden-Arcade,2016-05,270000
Arden-Arcade,2016-06,269200
Arden-Arcade,2016-07,272800
Arden-Arcade,2016-08,281000
Arden-Arcade,2016-09,284000
Arden-Arcade,2016-10,293800
Arden-Arcade,2016-11,289700
Arden-Arcade,2016-12,299400
Arden-Arcade,2017-01,294000
Arden-Arcade,2017-02,303100
Arden-Arcade,2017-03,292600
Arden-Arcade,2017-04,289200
Arden-Arcade,2017-05,291300
Arden-Arcade,2017-06,304300
Arden-Arcade,2017-07,303300
Arden-Arcade,2017-08,297900
Arden-Arcade,2017-09,286900
Arden-Arcade,2017-10,298500
Arden-Arcade,2017-11,310500
Arden-Arcade,2017-12,325100
Arden-Arcade,2018-01,331700
Arden-Arcade,2018-02,328100
Arden-Arcade,2018-03,335300
Arden-Arcade,2018-04,336500
Arden-Arcade,2018-05,333900
Arden-Arcade,2018-06,326300
Arden-Arcade,2018-07,322900
Arden-Arcade,2018-08,325100
Arden-Arcade,2018-09,330000
Arden-Arcade,2018-10,333500
Arden-Arcade,2018-11,334000
Arden-Arcade,2018-12,325300
Arden-Arcade,2019-01,320500
Arden-Arcade,2019-02,317800
Arden-Arcade,2019-03,326200
Arden-Arcade,2019-04,338500
Arden-Arcade,2019-05,342000
Arden-Arcade,2019-06,342600
Arden-Arcade,2019-07,328400
Arden-Arcade,2019-08,334900
Arden-Arcade,2019-09,337800
Arden-Arcade,2019-10,360800
Arden-Arcade,2019-11,365700
Arden-Arcade,2019-12,381500
Tustin,2014-01,531900
Tustin,2014-02,535400
Tustin,2014-03,537100
Tustin,2014-04,531900
Tustin,2014-05,520200
Tustin,2014-06,534700
Tustin,2014-07,548200
Tustin,2014-08,554000
Tustin,2014-09,545100
Tustin,2014-10,550600
Tustin,2014-11,538100
Tustin,2014-12,526100
Tustin,2015-01,520600
Tustin,2015-02,537000
Tustin,2015-03,544200
Tustin,2015-04,543900
Tustin,2015-05,548200
Tustin,2015-06,546700
Tustin,2015-07,555200
Tustin,2015-08,551000
Tustin,2015-09,557900
Tustin,2015-10,554000
Tustin,2015-11,567700
Tustin,2015-12,574400
Tustin,2016-01,570400
Tustin,2016-02,568400
Tustin,2016-03,574000
Tustin,2016-04,581200
Tustin,2016-05,595500
Tustin,2016-06,582600
Tustin,2016-07,581700
Tustin,2016-08,564900
Tustin,2016-09,585800
Tustin,2016-10,588700
Tustin,2016-11,597700
Tustin,2016-12,567900
Tustin,2017-01,583500
Tustin,2017-02,568500
Tustin,2017-03,587300
Tustin,2017-04,591000
Tustin,2017-05,591900
Tustin,2017-06,601800
Tustin,2017-07,588000
Tustin,2017-08,618100
Tustin,2017-09,607200
Tustin,2017-10,663300
Tustin,2017-11,644600
Tustin,2017-12,681300
Tustin,2018-01,638300
Tustin,2018-02,666500
Tustin,2018-03,656400
Tustin,2018-04,667800
Tustin,2018-05,664900
Tustin,2018-06,644300
Tustin,2018-07,641100
Tustin,2018-08,644400
Tustin,2018-09,675400
Tustin,2018-10,666300
Tustin,2018-11,673900
Tustin,2018-12,645300
Tustin,2019-01,651200
Tustin,2019-02,624600
Tustin,2019-03,658000
Tustin,2019-04,669800
Tustin,2019-05,675700
Tustin,2019-06,673900
Tustin,2019-07,669200
Tustin,2019-08,685600
Tustin,2019-09,701800
Tustin,2019-10,717100
Tustin,2019-11,711300
Tustin,2019-12,690800
Citrus Heights,2014-01,217500
Citrus Heights,2014-02,220800
Citrus Heights,2014-03,221800
Citrus Heights,2014-04,225000
Citrus Heights,2014-05,223100
Citrus Heights,2014-06,232800
Citrus Heights,2014-07,230800
Citrus Heights,2014-08,232300
Citrus Heights,2014-09,225100
Citrus Heights,2014-10,227800
Citrus Heights,2014-11,226500
Citrus Heights,2014-12,230100
Citrus Heights,2015-01,229200
Citrus Heights,2015-02,229900
Citrus Heights,2015-03,228800
Citrus Heights,2015-04,229500
Citrus Heights,2015-05,232500
Citrus Heights,2015-06,237200
Citrus Heights,2015-07,242500
Citrus Heights,2015-08,244900
Citrus Heights,2015-09,246000
Citrus Heights,2015-10,243500
Citrus Heights,2015-11,247700
Citrus Heights,2015-12,249300
Citrus Heights,2016-01,255300
Citrus Heights,2016-02,261200
Citrus Heights,2016-03,264900
Citrus Heights,2016-04,266100
Citrus Heights,2016-05,262500
Citrus Heights,2016-06,260900
Citrus Heights,2016-07,259700
Citrus Heights,2016-08,261400
Citrus Heights,2016-09,264300
Citrus Heights,2016-10,275300
Citrus Heights,2016-11,281500
Citrus Heights,2016-12,282200
Citrus Heights,2017-01,279200
Citrus Heights,2017-02,277300
Citrus Heights,2017-03,278000
Citrus Heights,2017-04,282300
Citrus Heights,2017-05,288700
Citrus Heights,2017-06,295900
Citrus Heights,2017-07,298400
Citrus Heights,2017-08,302200
Citrus Heights,2017-09,305400
Citrus Heights,2017-10,308300
Citrus Heights,2017-11,307100
Citrus Heights,2017-12,312100
Citrus Heights,2018-01,315100
Citrus Heights,2018-02,319100
Citrus Heights,2018-03,319600
Citrus Heights,2018-04,317600
Citrus Heights,2018-05,318600
Citrus Heights,2018-06,318100
Citrus Heights,2018-07,320600
Citrus Heights,2018-08,316600
Citrus Heights,2018-09,318100
Citrus Heights,2018-10,317800
Citrus Heights,2018-11,318300
Citrus Heights,2018-12,319800
Citrus Heights,2019-01,323800
Citrus Heights,2019-02,329800
Citrus Heights,2019-03,335300
Citrus Heights,2019-04,333900
Citrus Heights,2019-05,333000
Citrus Heights,2019-06,329400
Citrus Heights,2019-07,331600
Citrus Heights,2019-08,336200
Citrus Heights,2019-09,339700
Citrus Heights,2019-10,343200
Citrus Heights,2019-11,345500
Citrus Heights,2019-12,347600
Walnut Creek,2014-01,527900
Walnut Creek,2014-02,538600
Walnut Creek,2014-03,517000
Walnut Creek,2014-04,460700
Walnut Creek,2014-05,460600
Walnut Creek,2014-06,472800
Walnut Creek,2014-07,497700
Walnut Creek,2014-08,516800
Walnut Creek,2014-09,532000
Walnut Creek,2014-10,528400
Walnut Creek,2014-11,521800
Walnut Creek,2014-12,534700
Walnut Creek,2015-01,550500
Walnut Creek,2015-02,572900
Walnut Creek,2015-03,578400
Walnut Creek,2015-04,588200
Walnut Creek,2015-05,595100
Walnut Creek,2015-06,594600
Walnut Creek,2015-07,575600
Walnut Creek,2015-08,560100
Walnut Creek,2015-09,567900
Walnut Creek,2015-10,597200
Walnut Creek,2015-11,620400
Walnut Creek,2015-12,633700
Walnut Creek,2016-01,623200
Walnut Creek,2016-02,637200
Walnut Creek,2016-03,633900
Walnut Creek,2016-04,646400
Walnut Creek,2016-05,628600
Walnut Creek,2016-06,623500
Walnut Creek,2016-07,610100
Walnut Creek,2016-08,604300
Walnut Creek,2016-09,609900
Walnut Creek,2016-10,603400
Walnut Creek,2016-11,640900
Walnut Creek,2016-12,634300
Walnut Creek,2017-01,663200
Walnut Creek,2017-02,623200
Walnut Creek,2017-03,642800
Walnut Creek,2017-04,619700
Walnut Creek,2017-05,635100
Walnut Creek,2017-06,635700
Walnut Creek,2017-07,649800
Walnut Creek,2017-08,678600
Walnut Creek,2017-09,676000
Walnut Creek,2017-10,677000
Walnut Creek,2017-11,655500
Walnut Creek,2017-12,627900
Walnut Creek,2018-01,651300
Walnut Creek,2018-02,708100
Walnut Creek,2018-03,744600
Walnut Creek,2018-04,717700
Walnut Creek,2018-05,678900
Walnut Creek,2018-06,682000
Walnut Creek,2018-07,712200
Walnut Creek,2018-08,693600
Walnut Creek,2018-09,665900
Walnut Creek,2018-10,652500
Walnut Creek,2018-11,671200
Walnut Creek,2018-12,705800
Walnut Creek,2019-01,765300
Walnut Creek,2019-02,776700
Walnut Creek,2019-03,790500
Walnut Creek,2019-04,748700
Walnut Creek,2019-05,754200
Walnut Creek,2019-06,728300
Walnut Creek,2019-07,726400
Walnut Creek,2019-08,694200
Walnut Creek,2019-09,724900
Walnut Creek,2019-10,732400
Walnut Creek,2019-11,746700
Walnut Creek,2019-12,739200
Buena Park,2014-01,430700
Buena Park,2014-02,432300
Buena Park,2014-03,438800
Buena Park,2014-04,436600
Buena Park,2014-05,442700
Buena Park,2014-06,432000
Buena Park,2014-07,435300
Buena Park,2014-08,438600
Buena Park,2014-09,452400
Buena Park,2014-10,456600
Buena Park,2014-11,449500
Buena Park,2014-12,455000
Buena Park,2015-01,461200
Buena Park,2015-02,470600
Buena Park,2015-03,464300
Buena Park,2015-04,466300
Buena Park,2015-05,467300
Buena Park,2015-06,476700
Buena Park,2015-07,476600
Buena Park,2015-08,483100
Buena Park,2015-09,477900
Buena Park,2015-10,479600
Buena Park,2015-11,472600
Buena Park,2015-12,478000
Buena Park,2016-01,480400
Buena Park,2016-02,482200
Buena Park,2016-03,490700
Buena Park,2016-04,499100
Buena Park,2016-05,510200
Buena Park,2016-06,510600
Buena Park,2016-07,507100
Buena Park,2016-08,511300
Buena Park,2016-09,521600
Buena Park,2016-10,524200
Buena Park,2016-11,530100
Buena Park,2016-12,517300
Buena Park,2017-01,519900
Buena Park,2017-02,523700
Buena Park,2017-03,533900
Buena Park,2017-04,530600
Buena Park,2017-05,530800
Buena Park,2017-06,528700
Buena Park,2017-07,532200
Buena Park,2017-08,531000
Buena Park,2017-09,537400
Buena Park,2017-10,548400
Buena Park,2017-11,558000
Buena Park,2017-12,572500
Buena Park,2018-01,575500
Buena Park,2018-02,572200
Buena Park,2018-03,567200
Buena Park,2018-04,570900
Buena Park,2018-05,567600
Buena Park,2018-06,566600
Buena Park,2018-07,568100
Buena Park,2018-08,571500
Buena Park,2018-09,562200
Buena Park,2018-10,553400
Buena Park,2018-11,559400
Buena Park,2018-12,569700
Buena Park,2019-01,573200
Buena Park,2019-02,579500
Buena Park,2019-03,584600
Buena Park,2019-04,587000
Buena Park,2019-05,578600
Buena Park,2019-06,575900
Buena Park,2019-07,580400
Buena Park,2019-08,594700
Buena Park,2019-09,597900
Buena Park,2019-10,600700
Buena Park,2019-11,601900
Buena Park,2019-12,609000
Alhambra,2014-01,453100
Alhambra,2014-02,459000
Alhambra,2014-03,467000
Alhambra,2014-04,484500
Alhambra,2014-05,495300
Alhambra,2014-06,475900
Alhambra,2014-07,468600
Alhambra,2014-08,455000
Alhambra,2014-09,461000
Alhambra,2014-10,443200
Alhambra,2014-11,461900
Alhambra,2014-12,486400
Alhambra,2015-01,513800
Alhambra,2015-02,519900
Alhambra,2015-03,509200
Alhambra,2015-04,511900
Alhambra,2015-05,497900
Alhambra,2015-06,501800
Alhambra,2015-07,498000
Alhambra,2015-08,498300
Alhambra,2015-09,514900
Alhambra,2015-10,525600
Alhambra,2015-11,535200
Alhambra,2015-12,518800
Alhambra,2016-01,512800
Alhambra,2016-02,505000
Alhambra,2016-03,504100
Alhambra,2016-04,507200
Alhambra,2016-05,516600
Alhambra,2016-06,531100
